tapped_wt,pouring_wt,last_heel_metal,lcrca_addition_1,sg_pigaddition_1,sg_pigaddition_2,rr,graphite,silicon_addition_1,silicon_addition_2,mn,low_re_fsm,zero_re_fsm,high_re_fsm,ultraseed,superseed,cs,al,preseed,tapping_temp,pouring_temp,pouring_time_sec,fsm,barinoc,reseed,sb,bath_s,crca,sg_pig,sorel_total,sorel_addition,rr_1,heel,ce,c,si,mn_1,p,s,cr,ni,al_1,cu,co,nb,ti,v,w,pb,sn,as,zr,ce_1,sb_1,b,zn,n,fe,fsmaddition_mt,mg_recovery,defect,feat_ce_calculated,feat_ce_hypo_risk,feat_ce_hyper_risk,feat_ce_optimal,feat_temp_loss,feat_temp_loss_risk,feat_temp_loss_low,feat_pouring_stability,feat_pouring_risk,feat_oxidation_risk,feat_graphitization_index,feat_white_iron_risk,feat_shrinkage_risk_index,feat_gas_risk_index,feat_chemistry_instability,feat_chemistry_ok,cluster,dbscan_cluster,pca_pc1,pca_pc2
6.0,5.9,0.0,0.0,1000.0,0.0,2100.0,100.0,47.0,0.0,0.0,61.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1425.0,1360.0,65.0,1.02,24.0,0.0,0.18,0.012,40.0,17.0,0.0,0.0,44.0,0.0,4.19,3.64,2.12,0.2,0.0409,0.009,0.0249,0.0269,0.0054,0.0336,0.0042,0.0015,0.0172,0.0047,0.0018,0.0016,0.0029,0.003,0.0015,0.0035,0.0049,0.00074,0.0013,0.0036,93.8,10.17,0.32%,0,4.19,1,0,0,65.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-1.185660975918791,-2.137719872550342
5.1,4.6,0.0,2120.0,820.0,0.0,1220.0,89.0,70.0,7.0,0.0,51.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1450.0,1368.0,93.0,1.0,21.0,0.0,0.153,0.011,42.0,16.0,0.0,0.0,42.0,0.0,4.18,3.53,2.54,0.245,0.0373,0.0093,0.0197,0.0164,0.0051,0.378,0.0031,0.0011,0.0196,0.0052,0.0016,0.0013,0.0024,0.0033,0.0017,0.0034,0.0048,0.0008,0.0021,0.0036,93.1,10.0,0.34%,0,4.18,1,0,0,82.0,1,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-1.9373044207521015,-0.6783727080170199
4.1,4.0,0.0,1680.0,720.0,0.0,1650.0,76.0,24.0,6.0,0.0,39.0,0.0,0.0,6.1,0.0,0.0,0.0,4.0,1430.0,1350.0,83.0,0.95,17.0,0.0,0.123,0.011,42.0,18.0,0.0,0.0,40.0,0.0,4.17,3.63,2.07,0.163,0.0399,0.0098,0.0237,0.0233,0.0072,0.0309,0.0037,0.0007,0.0187,0.0059,0.0018,0.0013,0.0023,0.0031,0.0029,0.0031,0.0047,0.00067,0.0034,0.0036,93.9,9.51,0.32%,0,4.17,1,0,0,80.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,6,-1.440401937735341,-2.177642760397017
4.2,4.0,0.0,1770.0,790.0,0.0,790.0,68.0,14.0,5.0,0.0,42.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,1441.0,1366.0,96.0,1.0,17.0,0.0,0.126,0.013,42.0,19.0,0.0,0.0,39.0,0.0,4.16,3.62,2.1,0.242,0.0376,0.0102,0.0207,0.0165,0.0047,0.4095,0.0031,0.00081,0.0206,0.0075,0.0019,0.0016,0.0024,0.0033,0.0017,0.003,0.0049,0.001,0.0017,0.0036,93.1,10.0,0.31%,0,4.16,1,0,0,75.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,2,-2.467316919776868,-1.3269042865914413
6.0,5.9,0.0,2280.0,940.0,0.0,2250.0,100.0,10.0,0.0,0.0,60.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1426.0,1358.0,64.0,1.0,24.0,0.0,0.18,0.013,38.0,16.0,0.0,0.0,46.0,0.0,4.19,3.64,2.12,0.198,0.0437,0.0099,0.0222,0.0224,0.0045,0.0297,0.0029,0.0012,0.019,0.0042,0.0017,0.0019,0.0029,0.0032,0.0014,0.0036,0.0044,0.00064,0.0013,0.0036,93.8,10.0,0.33%,0,4.19,1,0,0,68.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-0.934572083383554,-2.2762753370985256
2.7,2.6,0.0,2320.0,1970.0,0.0,1210.0,84.0,222.0,15.0,0.0,13.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,1460.0,1383.0,78.0,0.96,11.0,0.0,0.081,0.014,42.0,36.0,0.0,0.0,22.0,0.0,4.12,3.15,3.82,0.168,0.0398,0.0083,0.0277,0.0116,0.0162,0.0139,0.0024,0.00068,0.0214,0.0064,0.0049,0.0019,0.003,0.0010999999999999,0.0019,0.0012,0.0043,0.00034,0.002,0.0036,92.6,9.63,0.35%,0,4.12,1,0,0,77.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-5.274911737572151,6.704588114611844
2.7,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,1458.0,1388.0,83.0,0.96,11.0,0.0,0.081,0.014,30.0,0.0,0.0,0.0,0.0,0.0,4.13,3.14,3.86,0.168,0.0405,0.0095,0.0279,0.0119,0.0193,0.014,0.0025,0.00075,0.022,0.0065,0.0049,0.002,0.0031,0.0012,0.002,0.0014,0.0046,0.00034,0.0018,0.0036,92.6,9.63,0.34%,0,4.13,1,0,0,70.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-6.672260178681566,4.428856461707844
3.8,3.4,0.0,1520.0,1510.0,0.0,770.0,46.0,148.0,0.0,0.0,18.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1450.0,1379.0,108.0,0.95,14.0,0.0,0.105,0.014,40.0,38.0,0.0,0.0,20.0,0.0,4.13,3.15,3.85,0.171,0.0411,0.0099,0.0256,0.0109,0.0132,0.0208,0.0027,0.00075,0.0207,0.0049,0.0049,0.0026999999999999,0.003,0.0011,0.0016,0.0013,0.0045,0.00034,0.0012,0.0036,92.6,9.47,0.36%,0,4.13,1,0,0,71.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,5,-5.243122380344593,5.59535810072102
18.0,16.7,0.0,6560.0,1130.0,0.0,5720.0,316.0,125.0,28.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,1437.0,1364.0,211.0,1.13,52.8,0.0,0.7350000000000001,0.009,39.0,3.0,1640.0,19.0,38.0,0.0,4.24,3.73,1.98,0.173,0.0359,0.0064,0.0234,0.0269,0.0061,0.0187,0.0056,0.0012,0.0121,0.0051,0.0016,0.0015,0.0029,0.0032,0.0023,0.0034,0.0044,0.00063,0.0022,0.0036,93.7,11.27,0.26%,0,4.24,0,0,1,73.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,9.443551671718323,1.3515768713537455
18.0,16.7,0.0,6560.0,2060.0,0.0,5170.0,316.0,36.0,6.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,1437.0,1362.0,130.0,1.29,52.8,0.0,0.54,0.016,43.0,11.0,1460.0,8.0,37.0,0.0,4.26,3.74,2.01,0.2,0.0376,0.0085,0.0273,0.0269,0.0068,0.0363,0.0056,0.0013,0.0144,0.0041,0.0016,0.0015,0.003,0.0028,0.0022,0.0033,0.0046,0.0006,0.0013,0.0036,93.8,12.94,0.25%,0,4.26,0,0,1,75.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,8.751823428832383,0.5537712752988964
3.8,3.45,0.0,1590.0,620.0,0.0,1890.0,83.0,5.0,1.0,0.0,38.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1455.0,1366.0,75.0,1.0,16.0,0.0,0.114,0.009,39.0,15.0,0.0,0.0,46.0,0.0,4.24,3.72,1.99,0.176,0.0399,0.0095,0.018,0.0133,0.0058,0.0192,0.0029,0.0011,0.0161,0.0037,0.0016,0.0019,0.0019,0.0034,0.0013,0.0034,0.0048,0.00061,0.006,0.0036,93.9,10.0,0.31%,0,4.24,0,0,1,89.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.19772414133591568,-1.9146277426771896
5.0,3.4,0.0,2100.0,840.0,0.0,2060.0,99.0,12.0,7.0,0.0,48.0,0.0,0.0,5.1,0.0,0.0,0.0,5.0,1443.0,1378.0,74.0,0.96,20.0,0.0,0.15,0.009,42.0,17.0,0.0,0.0,41.0,0.0,4.31,3.77,2.07,0.19,0.038,0.0106,0.0175,0.0116,0.0073,0.0287,0.0028,0.0012,0.0161,0.0036,0.0017,0.0017,0.002,0.0037,0.0028,0.0034,0.0045,0.00058,0.006,0.0036,93.8,9.6,0.31%,0,4.31,0,1,0,65.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.6841087777264334,-1.6533432964669348
3.6,3.3,0.0,1420.0,1440.0,0.0,740.0,45.0,138.0,5.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1452.0,1382.0,68.0,1.0,15.0,0.0,0.108,0.01,39.0,38.0,0.0,0.0,21.0,0.0,4.17,3.16,3.95,0.196,0.0404,0.0082,0.0243,0.0173,0.0143,0.0172,0.0024,0.0015,0.0256,0.007,0.0049,0.0021,0.003,0.0013,0.002,0.0015,0.005,0.00029,0.0008,0.0036,92.5,10.0,0.34%,0,4.17,1,0,0,70.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-5.244862773386643,6.023687294748116
2.7,2.6,0.0,2230.0,1840.0,0.0,1430.0,68.0,212.0,7.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1460.0,1385.0,107.0,0.96,11.0,0.0,0.081,0.011,41.0,33.0,0.0,0.0,26.0,0.0,4.15,3.17,3.84,0.197,0.0402,0.007,0.0286,0.0115,0.0134,0.0343,0.0024,0.001,0.0257,0.0059,0.0049,0.0021,0.0029,0.0014,0.0019,0.0014,0.0048,0.00034,0.0037,0.0036,92.5,9.63,0.32%,0,4.15,1,0,0,75.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,5,-4.9086398162051825,6.311126685107234
2.75,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1450.0,1386.0,110.0,0.95,11.0,0.0,0.081,0.011,30.0,0.0,0.0,0.0,0.0,0.0,4.14,3.16,3.84,0.196,0.0406,0.0087,0.0285,0.0113,0.0125,0.0334,0.0026,0.0012,0.0258,0.0059,0.0049,0.0019,0.003,0.0011,0.0018,0.0013,0.0048,0.00034,0.0032,0.0036,92.6,9.45,0.31%,0,4.14,1,0,0,64.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-6.416956277430073,3.6790059546098237
3.8,3.4,0.0,1910.0,490.0,0.0,1770.0,88.0,8.0,8.0,0.0,40.0,0.0,0.0,5.1,0.0,0.0,0.0,5.0,1438.0,1368.0,76.0,1.05,16.0,0.0,0.114,0.016,42.0,11.0,0.0,0.0,46.0,0.0,4.24,3.73,1.94,0.186,0.0423,0.0093,0.0213,0.0269,0.0068,0.0219,0.0054,0.002,0.0168,0.0047,0.0018,0.0019,0.003,0.0041,0.0025,0.0039,0.0052,0.00051,0.0019,0.0036,93.9,10.53,0.31%,0,4.24,0,0,1,70.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.06931771551602846,-2.654600042967635
3.6,3.4,0.0,1010.0,910.0,0.0,670.0,36.0,120.0,0.0,0.0,19.0,0.0,0.0,5.1,0.0,0.0,0.0,3.0,1451.0,1384.0,79.0,1.06,15.0,0.0,0.108,0.014,30.0,25.0,210.0,6.0,19.0,0.0,4.16,3.18,3.85,0.188,0.0377,0.0077,0.0278,0.0189,0.0112,0.0213,0.005,0.0015,0.0208,0.0056,0.0049,0.0021,0.0036,0.0016,0.0019,0.0014,0.0051,0.00035,0.0013,0.0036,92.6,10.56,0.34%,0,4.16,1,0,0,67.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-4.761156657993139,4.844326852376096
3.8,3.4,0.0,1610.0,520.0,0.0,1140.0,68.0,50.0,0.0,0.0,38.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1445.0,1362.0,60.0,1.0,16.0,0.0,0.114,0.011,42.0,14.0,0.0,0.0,44.0,0.0,4.13,3.48,2.54,0.216,0.0388,0.0107,0.0199,0.0149,0.0055,0.117,0.0029,0.0021,0.0198,0.0042,0.002,0.0022,0.0025,0.0032,0.0016,0.0036,0.0048,0.00072,0.0021,0.0036,93.5,10.0,0.36%,0,4.13,1,0,0,83.0,1,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-2.7462160462674023,-1.3195470514883265
7.5,6.0,0.0,2820.0,2300.0,0.0,1370.0,125.0,222.0,28.0,0.0,38.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,1440.0,1385.0,95.0,1.01,26.0,0.0,0.225,0.015,38.0,31.0,0.0,0.0,32.0,0.0,4.19,3.15,4.09,0.236,0.0363,0.0079,0.0275,0.0126,0.0158,0.111,0.0025,0.0025,0.031,0.0049,0.0049,0.0018,0.0039,0.0012,0.0021,0.0014,0.0045,0.00046,0.0017,0.0036,92.2,10.13,0.34%,0,4.19,1,0,0,55.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-3.389849462887066,7.1073258445478595
3.9,3.35,0.0,1640.0,630.0,0.0,1630.0,70.0,17.0,0.0,0.0,39.0,0.0,0.0,5.1,0.0,0.0,0.0,3.0,1448.0,1366.0,68.0,1.0,16.0,0.0,0.114,0.015,42.0,16.0,0.0,0.0,42.0,0.0,4.29,3.76,2.06,0.199,0.0395,0.0091,0.019,0.0254,0.0082,0.0242,0.0034,0.0032,0.0189,0.0037,0.0019,0.0019,0.0027,0.0039,0.0015,0.0036,0.0049,0.00062,0.0012,0.0036,93.8,10.0,0.33%,0,4.29,0,0,1,82.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,-0.11020227135549386,-1.9143502018184957
4.1,4.05,0.0,1700.0,830.0,0.0,1290.0,68.0,34.0,0.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,1448.0,1375.0,80.0,0.93,17.0,0.0,0.128,0.009,42.0,20.0,0.0,0.0,38.0,0.0,4.13,3.58,2.13,0.279,0.0345,0.0077,0.0208,0.0106,0.0053,0.4095,0.0031,0.001,0.0295,0.0047,0.0021,0.002,0.0024,0.0032,0.0022,0.0031,0.0044,0.0007,0.0011,0.0036,93.1,9.27,0.32%,0,4.13,1,0,0,73.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,2,-2.9334420541910644,-0.22265883177856893
5.0,4.4,0.0,2100.0,1030.0,0.0,1180.0,78.0,52.0,3.0,0.0,50.0,0.0,0.0,6.9,0.0,0.0,0.0,5.0,1449.0,1370.0,98.0,1.0,20.0,0.0,0.15,0.011,42.0,21.0,0.0,0.0,37.0,0.0,4.23,3.56,2.59,0.213,0.0399,0.0088,0.0195,0.0116,0.0056,0.365,0.0029,0.0019,0.0193,0.0048,0.002,0.0023,0.0028,0.0036,0.0025,0.0037,0.0048,0.00088,0.0014,0.0036,93.1,10.0,0.31%,0,4.23,0,0,1,79.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.41128981154354494,-0.13346970498903438
6.2,6.0,0.0,2380.0,1360.0,0.0,1450.0,104.0,24.0,0.0,0.0,60.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,1451.0,1373.0,112.0,0.97,25.0,0.0,0.186,0.01,40.0,22.0,0.0,0.0,38.0,0.0,4.21,3.66,2.14,0.238,0.0389,0.0094,0.0181,0.0115,0.0053,0.4095,0.0027,0.001,0.0289,0.0052,0.0018,0.0021,0.0026,0.0036,0.0022,0.0034,0.0052,0.00088,0.0012,0.0036,93.2,9.68,0.30%,0,4.21,0,0,1,78.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.021441070327613235,-0.13159857433050584
18.0,16.7,0.0,6560.0,3180.0,0.0,5720.0,316.0,40.0,0.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,10.0,1437.0,1362.0,208.0,1.23,52.8,0.0,0.7350000000000001,0.016,40.0,12.0,1640.0,9.0,39.0,0.0,4.27,3.76,1.98,0.2,0.0369,0.0061,0.0214,0.0142,0.0051,0.0381,0.003,0.002,0.0202,0.0035,0.0019,0.0017,0.0024,0.0035,0.0016,0.0029,0.0047,0.00079,0.0014,0.0036,93.8,12.3,0.29%,0,4.27,0,0,1,75.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,9.564802203498692,1.2676165484277346
4.1,4.0,0.0,1730.0,630.0,0.0,1360.0,68.0,18.0,0.0,0.0,42.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1435.0,1362.0,120.0,1.02,17.0,0.0,0.123,0.016,42.0,15.0,0.0,0.0,42.0,0.0,4.19,3.64,2.13,0.2,0.0396,0.0097,0.0208,0.0149,0.0067,0.0238,0.0033,0.0022,0.0232,0.0042,0.0015,0.0014,0.0024,0.0033,0.0024,0.0032,0.0046,0.00093,0.0013,0.0036,93.8,10.24,0.33%,0,4.19,1,0,0,73.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,6,-1.1978318702758923,-1.997767103314483
2.7,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1451.0,1378.0,83.0,1.04,11.0,0.0,0.078,0.009,30.0,0.0,0.0,0.0,0.0,0.0,4.14,3.15,3.87,0.227,0.038,0.0065,0.0146,0.0074,0.0193,0.0561,0.0024,0.0032,0.0323,0.0041,0.0049,0.002,0.003,0.0017,0.0013,0.0013,0.005,0.00041,0.00097,0.0036,92.5,10.37,0.30%,0,4.14,1,0,0,73.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-5.766382739266729,4.6009734078101525
8.2,8.1,0.0,3330.0,520.0,0.0,3240.0,140.0,65.0,0.0,0.0,85.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,1431.0,1368.0,83.0,1.04,33.0,0.0,0.246,0.016,40.0,6.0,1210.0,15.0,39.0,0.0,4.18,3.67,1.97,0.199,0.0311,0.0097,0.0219,0.0269,0.0069,0.044,0.0028,0.0018,0.0149,0.004,0.0015,0.0016,0.0021,0.0033,0.0024,0.0031,0.0045,0.00082,0.0016,0.0036,93.9,10.37,0.31%,0,4.18,1,0,0,63.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,2.327576092034634,-1.701539954489457
3.8,3.35,0.0,1620.0,510.0,0.0,1460.0,70.0,14.0,0.0,0.0,38.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1447.0,1368.0,72.0,1.0,16.0,0.0,0.114,0.014,43.0,13.0,210.0,6.0,38.0,0.0,4.28,3.75,2.03,0.199,0.0381,0.0092,0.0169,0.0185,0.0057,0.0321,0.003,0.0034,0.0201,0.0032,0.0014,0.0013,0.0024,0.0036,0.0013,0.0032,0.0045,0.00065,0.0012,0.0036,93.8,10.0,0.35%,0,4.28,0,0,1,79.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.24950283954262342,-2.266286508478956
4.8,4.1,0.0,1970.0,690.0,0.0,1520.0,81.0,22.0,0.0,0.0,45.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,1437.0,1362.0,68.0,0.94,20.0,0.0,0.144,0.012,41.0,14.0,150.0,3.0,41.0,0.0,4.2,3.66,2.08,0.2,0.0382,0.0084,0.0158,0.0161,0.0048,0.0359,0.0029,0.0036,0.0231,0.0034,0.0015,0.0015,0.0024,0.0034,0.0013,0.0032,0.004,0.00069,0.0012,0.0036,93.8,9.38,0.34%,0,4.2,0,0,1,75.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,-0.18954050685389198,-2.296683461919192
3.5,3.3,0.0,1410.0,1400.0,0.0,690.0,50.0,120.0,19.0,0.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1460.0,1387.0,76.0,0.91,14.0,0.0,0.105,0.009,40.0,38.0,0.0,0.0,20.0,0.0,4.17,3.18,3.87,0.198,0.0404,0.0079,0.0141,0.0088,0.0112,0.0266,0.0025,0.0025,0.0315,0.0048,0.0049,0.0019,0.003,0.0012,0.0011,0.0012,0.0045,0.0006,0.001,0.0036,92.5,9.14,0.32%,0,4.17,1,0,0,73.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,5,-5.261274763020271,6.20069924232879
4.1,4.0,0.0,1700.0,690.0,0.0,1260.0,70.0,6.0,1.0,0.0,41.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,1435.0,1359.0,96.0,1.0,17.0,0.0,0.123,0.016,42.0,17.0,0.0,0.0,41.0,0.0,4.18,3.64,2.1,0.196,0.0393,0.0102,0.0205,0.0269,0.006,0.0619,0.0037,0.0027,0.0217,0.004,0.0015,0.0015,0.0024,0.0035,0.0022,0.003,0.0042,0.00083,0.0015,0.0036,93.8,10.0,0.33%,0,4.18,1,0,0,76.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,6,-1.3347120422529462,-2.5385339331358683
2.7,2.6,0.0,1840.0,1620.0,0.0,1140.0,56.0,170.0,0.0,0.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1465.0,1390.0,94.0,1.3200000000000005,19.0,0.0,0.138,0.011,40.0,35.0,0.0,0.0,25.0,0.0,4.14,3.15,3.89,0.196,0.0407,0.0086,0.0168,0.0142,0.0174,0.0196,0.0026,0.0021,0.0321,0.006,0.0049,0.002,0.003,0.0014,0.0013,0.0014,0.0048,0.00051,0.00093,0.0036,92.5,13.32,0.20%,0,4.14,1,0,0,75.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-4.110253742589867,7.437767881090656
5.5,5.1,0.0,2250.0,670.0,0.0,1980.0,90.0,80.0,8.0,0.0,28.0,0.0,0.0,7.5,0.0,0.0,0.0,3.0,1441.0,1373.0,105.0,1.02,22.0,0.0,0.165,0.014,41.0,12.0,0.0,0.0,43.0,0.0,4.22,3.56,2.58,0.25,0.0374,0.0106,0.0194,0.0178,0.0111,0.109,0.0028,0.0031,0.0247,0.0039,0.0018,0.0012,0.0027,0.0035,0.0013,0.0021,0.0048,0.0009,0.0012,0.0036,93.3,10.18,0.32%,0,4.22,0,0,1,68.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,-0.5734183708975162,-0.44255129300557017
4.1,4.0,0.0,1730.0,530.0,0.0,1840.0,69.0,4.0,0.0,0.0,43.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1436.0,1361.0,126.0,1.05,17.0,0.0,0.123,0.018,42.0,13.0,0.0,0.0,45.0,0.0,4.21,3.66,2.11,0.231,0.0406,0.0117,0.0198,0.0262,0.0053,0.0758,0.0035,0.0021,0.0196,0.0045,0.0014,0.0013,0.0025,0.0035,0.0013,0.0033,0.0052,0.00084,0.0015,0.0036,93.7,10.49,0.31%,0,4.21,0,0,1,75.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.15207117428468084,-3.1370278750853857
4.1,4.0,0.0,1730.0,800.0,0.0,1140.0,68.0,26.0,0.0,0.0,42.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,1441.0,1382.0,90.0,1.02,17.0,0.0,0.123,0.017,42.0,20.0,0.0,0.0,38.0,0.0,4.1,3.56,2.11,0.237,0.0333,0.0106,0.0171,0.0142,0.0069,0.4095,0.0028,0.0025,0.0233,0.0043,0.0022,0.0017,0.0025,0.0036,0.0012,0.0034,0.0047,0.0008,0.0033,0.0036,93.2,10.24,0.33%,0,4.1,1,0,0,59.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,2,-2.7583376794590104,-1.236153013419052
3.8,3.4,0.0,1600.0,520.0,0.0,1170.0,74.0,13.0,0.0,0.0,38.0,0.0,0.0,5.1,0.0,0.0,0.0,3.0,1445.0,1365.0,78.0,1.0,16.0,0.0,0.114,0.018,42.0,14.0,510.0,13.0,31.0,0.0,4.22,3.71,1.95,0.199,0.035,0.0087,0.0149,0.0159,0.006,0.0379,0.0027,0.0025,0.0174,0.0034,0.0013,0.0013,0.0021,0.003,0.0011,0.003,0.0046,0.00056,0.001,0.0036,93.9,10.0,0.36%,0,4.22,0,0,1,80.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.5435216272500467,-1.8808501416162187
3.8,3.4,0.0,1730.0,610.0,0.0,1190.0,77.0,10.0,14.0,0.0,36.0,0.0,0.0,5.1,0.0,0.0,0.0,3.0,1442.0,1368.0,68.0,0.95,16.0,0.0,0.114,0.031,42.0,15.0,570.0,14.0,29.0,0.0,4.23,3.73,1.94,0.198,0.0337,0.009,0.0141,0.0105,0.0071,0.0478,0.0024,0.0029,0.0195,0.0029,0.002,0.0017,0.0021,0.0032,0.0011,0.0031,0.0049,0.0007,0.001,0.0036,93.9,9.47,0.49%,0,4.23,0,0,1,74.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.3906290877074817,-1.6435711219698848
18.0,16.7,0.0,6560.0,3620.0,0.0,5720.0,316.0,116.0,17.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,1437.0,1364.0,197.0,1.3,52.8,0.0,0.7350000000000001,0.015,38.0,14.0,1640.0,10.0,34.0,0.0,4.3,3.78,2.0,0.179,0.0362,0.009,0.0174,0.015,0.0051,0.0385,0.0024,0.0012,0.0219,0.0045,0.0019,0.0019,0.0022,0.0034,0.002,0.0039,0.0049,0.00078,0.0012,0.0036,93.8,13.03,0.23%,0,4.3,0,0,1,73.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,10.558994130317567,2.4254304149660078
5.5,5.1,0.0,2190.0,820.0,0.0,2490.0,96.0,70.0,0.0,0.0,30.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,1443.0,1373.0,108.0,1.09,22.0,0.0,0.165,0.018,40.0,15.0,0.0,0.0,45.0,0.0,4.27,3.59,2.64,0.22,0.0387,0.0077,0.0186,0.0161,0.0079,0.114,0.0027,0.002,0.0282,0.0046,0.0017,0.0018,0.0023,0.0034,0.0014,0.0023,0.005,0.0008,0.0014,0.0036,93.2,10.91,0.36%,0,4.27,0,0,1,70.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.06158453247373109,0.30131311465942234
3.8,3.4,0.0,2330.0,870.0,0.0,1890.0,106.0,10.0,3.0,0.0,41.0,0.0,0.0,5.1,0.0,0.0,0.0,5.0,1438.0,1375.0,70.0,1.08,16.0,0.0,0.114,0.017,43.0,15.0,560.0,10.0,33.0,0.0,4.29,3.77,2.02,0.182,0.0378,0.0103,0.0154,0.0163,0.0067,0.0496,0.0027,0.0023,0.0258,0.0041,0.0017,0.0017,0.0021,0.003,0.0021,0.0035,0.005,0.00064,0.0011,0.0036,93.8,10.79,0.32%,0,4.29,0,0,1,63.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,1.2484685001281504,-1.0674368051863432
